mass,damping_coeff,inertia,Kp,Ki,Kd,settling_time,overshoot,ss_error,itae,iae,ise,optimization_time
2.1854305348131313,1.9063571821788408,0.3793972738151323,13.939834945957,8.129166931215454e-08,18.38012638358588,5.0,18.87379046009339,0.18798783680068576,3.195929685371224,2.2132442648689143,1.56339763650677,0.7411725521087646
3.1939631788866647,0.39643541684062933,0.1201975341512912,40.07447356019232,0.00012980227517530294,20.0,5.0,22.075252892711106,0.010828904889981339,1.1105403607333464,1.0459950741079072,0.5893740383690593,1.424424409866333
0.7613762547568976,1.745734676972377,0.32050175528444397,15.27968744772005,0.0014596675842146814,19.999998047328496,5.0,16.289003126188216,0.1627594703106945,2.7960392204827214,2.0160720127034897,1.3829918973875286,1.370560884475708
3.6863266000822046,0.13911053916202465,0.48645943347289744,14.117579343949078,4.7514629582011416e-08,18.717512993279726,5.0,21.798338068992805,0.2166018572114874,3.584204262893942,2.38086398566975,1.7178303336142224,0.6167001724243164
4.2459918836018975,0.5034443102887247,0.13182123524319528,17.267938296622553,2.107102520805681e-06,19.999903482356792,5.0,8.118298334401008,0.04452613798258809,1.6662147692509484,1.4849392201105212,0.9751645888254629,0.8652875423431396
1.325320294340452,0.6780602616231216,0.28614039423450705,12.577876873372162,5.057369416636581e-08,19.46846099189554,5.0,12.64264331687448,0.12601998826338545,2.8216378768142074,2.0814780582094214,1.4628765007068811,0.8079946041107178
2.4437525838895207,0.6533353663762795,0.3253338026250708,14.239891043299995,1.0468703765044968e-07,19.765531138687848,5.0,18.07584089309513,0.1803729273367587,2.986376678803848,2.1058459409656014,1.4617952931093539,0.8278303146362305
1.1277223729341883,0.6550748322169144,0.2148628294821613,13.419337626687462,3.1204743821535853e-06,19.99994757085242,5.0,8.435444027055716,0.0843099660122355,2.279088185678105,1.8389974762256147,1.2651098805275893,0.5991737842559814
2.552314928976662,1.5918343266467259,0.1398532019712619,44.95592716720468,0.16269071041500058,19.99999760408183,5.0,24.323449670360485,0.005966550854056729,1.1638178109348727,1.061999138699064,0.5884315614577116,0.8557953834533691
2.814054972861252,1.2255876808378807,0.07090268572399898,66.2295188463942,3.86010396417251e-05,19.99998618297164,3.39,21.319516226745215,0.0020276842834111575,0.4485578292900067,0.6673015285015227,0.3858670949117364,2.320291519165039
3.2339518335564725,0.4239958350058539,0.0792732168433758,50.157852331323724,0.0562646667706797,19.999999929780138,4.0200000000000005,19.841150423071397,0.004780734854520574,0.60403273007564,0.7708812862311697,0.4412895874521774,2.0056395530700684
4.7699849176399995,1.9347008628416629,0.4137788066524075,16.07877902705109,1.2353815835314326e-06,19.999999793216546,5.0,21.856734029624448,0.21783291225118062,3.2664111616088425,2.2169913323623183,1.5541233932238105,1.836268424987793
1.870761961280168,0.2855770166121293,0.3579048619304706,13.446118006203715,2.1169400823470202e-08,19.623157322651302,5.0,17.90402963662041,0.17835789701833815,3.1359950843182323,2.191813964212434,1.5465230752909633,1.3658454418182373
2.480686221828206,0.3318726462050797,0.2728296095500716,12.489814610990617,1.8074748565212509e-06,19.999993664116595,5.0,11.912942729051966,0.11871076808226566,2.812845058464622,2.0834528837285466,1.466979430350926,1.521376371383667
0.6547483450184828,1.8277087639496858,0.1664509917200076,23.033885585007773,0.000856017114290124,10.816184702314384,5.0,34.135736635176194,0.08534251537903115,2.411751529292956,1.5984427458022958,0.9055663756113974,1.7266058921813965
3.481350279592919,0.6922510445698807,0.28403060953001485,12.236323200645796,3.6593407581148256e-09,19.529988168904346,5.0,12.200664359258283,0.12142804386490336,2.9532211765982606,2.1489024087000645,1.5248687590733285,0.5931591987609863
2.9601962570447586,0.45122346549850134,0.48631308249405136,14.942965655297519,9.84317884547273e-08,19.082258648241414,5.0,23.50261686929571,0.23381170848312194,3.5205984816327227,2.33634866552524,1.667848916760516,0.6400024890899658
3.9880977051250155,1.8850479889719594,0.452672307692442,13.657946814948343,2.2881320040981917e-08,18.665469072141363,5.0,16.83179527840992,0.1670554210141748,3.49640090054245,2.3695931527304976,1.7190274938828702,0.8401751518249512
3.1905499046498833,1.851561046543922,0.08982162592336378,17.19900404868205,2.868984577308911e-08,9.858432545705526,5.0,23.569870102835246,0.0385967179373522,1.8174553733839407,1.406435672146651,0.821373835898421,0.6973936557769775
1.3819228808861534,0.18593184893002235,0.19639864884346897,13.409392178387495,5.154397049096304e-06,19.999985906505692,5.0,7.856364290769702,0.07770127282169081,2.1714840998934064,1.7862739875172486,1.222884600397022,0.5428037643432617
2.249047803602669,0.6155631603704022,0.4229318791183682,14.296075646641278,2.924333783754287e-07,19.66130016410569,5.0,20.24781839997063,0.20154565102384625,3.322814647881878,2.265460782267947,1.6092242342622658,0.6609389781951904
2.105389970121152,0.6337755684060234,0.2942132374212118,12.222106701027103,2.3409447788495905e-09,19.61810566526053,5.0,11.983099334382397,0.1192689888576346,2.9358646117264096,2.1421552149471323,1.5193195878507553,0.640038013458252
1.1341590123864318,1.6241742634326755,0.08354778965589688,76.35936454329251,0.1647581722688424,20.0,3.15,22.47035718467312,0.0006479208013041582,0.40652170159279744,0.6387760595559686,0.37181422105084316,1.8782176971435547
4.940991214702327,1.5672650616636492,0.1394220566903776,10.102370248422435,7.30119180687468e-08,12.72343650137188,5.0,13.771301160913186,0.13741296903187883,2.5757804522686776,1.9196972634746448,1.304947961073503,1.8652856349945068
0.5248495270562108,1.6493767140641848,0.3680858047314277,13.621403765053117,6.267304418902382e-08,18.60414453357693,5.0,17.57178977026177,0.1750751121368268,3.1049782824931835,2.178962899055564,1.5354280453854134,0.646841287612915
3.780532256184443,1.565413658703297,0.08332009328034067,17.428332312357092,5.300997919887706e-08,10.201595975414595,5.0,23.49161110856941,0.041414005339447835,1.7863209918022949,1.3928192330074367,0.8127208630771382,0.7159497737884521
2.113095778449227,0.3201512130977464,0.4383965416440171,16.666612851557353,2.3956900176846813e-05,19.999977951253417,5.0,26.726157677465867,0.2666622989810419,3.3943779944224413,2.2138114335713888,1.5240091263297213,0.8252427577972412
3.304841570724011,0.7287062472200334,0.07860125762871065,50.4802730170926,1.8593388723505756e-07,19.99999983625669,4.0,19.28310914267297,0.003982658606257461,0.5875489587429732,0.7634992195001846,0.4394876195917287,1.6200494766235352
1.89942044772048,0.7178483118508193,0.37832278025212884,14.661468062751258,0.015496443563295478,19.99999926583066,5.0,20.045684784989604,0.1998564014930524,3.1507183183598064,2.174623310313445,1.5201889060341445,1.7379214763641357
3.369008621098459,1.7857042108950205,0.2624967163228772,12.66542432260237,1.4544092281806158e-08,18.56495638019755,5.0,12.307728174772127,0.1226910784537294,2.7962237588861636,2.071672634425579,1.4550818846976443,0.691643238067627
1.0381741067223578,1.4551650957236906,0.3923532718776038,15.219520948369993,8.883105926293386e-08,19.999833772279253,5.0,19.739440155235787,0.1968503770326493,3.1172833651563123,2.1591941680207647,1.5062524777170496,1.3859529495239258
3.025747389062733,1.5648376419136658,0.27220801836397585,13.957862851716218,0.1275477485236834,19.999998590343026,5.0,14.61144035437929,0.14585741308747435,2.753550353822861,2.022295792348331,1.3992162326302289,1.3840751647949219
2.852297732218973,0.9123279348812442,0.061438607034842836,63.952565528034995,0.013021054354294887,19.99999938507544,3.23,19.007956633248014,0.0008029759486847254,0.3728640997555413,0.6183793892993722,0.3653551559624109,1.2608287334442139
0.98551142146987,0.15971545280479507,0.3363846850687012,13.448036009049932,5.3370755809732875e-06,19.99994285245732,5.0,16.59625993584781,0.1654569310555558,2.999736416268071,2.1335396571869363,1.4959690359566762,0.5865397453308105
1.91460191484347,1.0662843132129352,0.4584049132667419,15.585163151906205,3.5366543732057845e-07,19.998946644507782,5.0,22.45889184498433,0.22369134886085829,3.3538471991230576,2.258862072336616,1.5938049414899942,1.342538595199585
1.6218150311699373,0.8797275537676964,0.3899980123443719,13.343868404042269,1.5263414503117118e-06,19.99989625313666,5.0,15.654192991213067,0.15566832260181385,3.220988575892663,2.2518349084028855,1.6107040184326136,0.6328639984130859
1.529591744712301,0.2462618286747067,0.1803881538111956,10.572700554682672,3.2707409707475295e-07,14.706938095842546,5.0,13.455511106294594,0.13404892974738503,2.5483647564001335,1.9082913268162185,1.2963067928428493,0.9461054801940918
1.2254957926430199,1.8664255394508888,0.41365417080398764,15.218732900132071,1.2719831147875525e-05,19.999947247403675,5.0,19.312392575140414,0.19244232454532817,3.170659681588156,2.1949713275564178,1.5437117340963575,0.9689245223999023
3.3503169042969057,1.7557751213566637,0.4116524346046015,14.046969000462724,4.868315536661445e-07,18.773790147944556,5.0,18.84421775380305,0.18746759531120505,3.323205253624402,2.2776569426790845,1.6259214525365244,0.7720508575439453
1.3395652649871612,1.7958620971309578,0.29270400886204284,15.215306629555425,0.026231554228012505,19.999999723972014,5.0,15.058384360094612,0.15054221150787317,2.690713602239861,1.9710704779612687,1.3465516799715713,1.8442809581756592
4.133480698238282,1.8025734698546372,0.19310156373733878,12.811808353470964,5.654492608427515e-09,19.21208368435945,5.0,7.636408211795476,0.07623570658784917,2.3901611479920772,1.9086835973782805,1.327281402110765,0.8786664009094238
0.9952336603745454,0.5330768088296892,0.24219850488181532,13.22636930263814,6.02823319782355e-06,19.99981488649363,5.0,10.411776055241685,0.10403748077943553,2.479666251678537,1.924412728554544,1.3306980812361058,0.5262796878814697
4.181066446651219,1.7353881081870526,0.05312845873903582,71.71218209723735,0.1534133649389422,19.99999949589693,3.21,21.019415356253536,1.0847315993545159e-05,0.3985987359895182,0.6358211343167254,0.37268846407965606,1.4560954570770264
2.798362861599046,0.89308090598268,0.14994851471182863,10.065560975385974,0.006542226494516131,13.254354993961492,5.0,12.942710033147954,0.12807427082880118,2.4874318912603908,1.8790352249877404,1.272034852007088,0.9078760147094727
1.0393941530015727,0.7414688256668931,0.4743093667606336,12.942026459412702,1.7833395044450782e-07,19.999123222977016,5.0,13.65586572351576,0.13525160395639313,3.5556782225888597,2.40666372329128,1.7583327676471907,1.1869690418243408
1.9544131940933984,1.0857021813123955,0.36635853150283004,15.226753657964458,1.404990973392296e-06,19.99989115619539,5.0,20.077047825971995,0.2003357259637477,3.0830543667174943,2.132733383121958,1.4777095392921527,0.8069374561309814
2.136333210706823,1.9463859571698252,0.48310128272395003,14.390058524311744,4.18788784405049e-05,19.99995635995476,5.0,16.457711819031662,0.16338340322623846,3.449317647485306,2.3506892449061887,1.7018202366356008,0.6408588886260986
1.6330203312141387,1.0447721611955323,0.18539523941754638,10.47590728226589,1.26624497747993e-07,13.87230822510697,5.0,14.067015237064261,0.14062861710876184,2.6121649998098544,1.9381966151291483,1.320955415274797,0.9651434421539307
1.7817822246986044,0.17008519997361232,0.3243039502909536,15.228619040003593,6.510683639555569e-05,19.999991920230624,5.0,20.145744194035476,0.2013264282943137,2.9868728520117287,2.060565129039115,1.4014676492014884,0.8914437294006348
2.7620556045298765,0.19780962737497976,0.17539090890647513,13.464382004951307,6.666509125415881e-06,19.99998776291842,5.0,7.271876344125716,0.0714413321596501,2.1081874968637284,1.7595268636346928,1.2034001535535377,0.6704046726226807
4.587196486849941,0.5551675922672475,0.1152026924410504,38.83933954009079,0.7874531213341074,19.999985905295823,5.0,24.037858320104988,0.014376899670487275,1.2329629706198855,1.111399153069906,0.6246048432612845,0.7431762218475342
2.7025374212490334,1.9727358628101412,0.1589248721801752,9.938491374114239,1.0207416224121958e-08,12.074209332799606,5.0,13.864672800780053,0.1383707358600459,2.5822718843199266,1.9219456480850345,1.3064143404850814,1.5317509174346924
3.5246099633264536,1.5470772691245633,0.15693689479657985,10.164362836495187,1.2009971479056385e-08,12.854717994203398,5.0,13.938193812615562,0.13920768088167867,2.592768885318543,1.9275697070688167,1.311412614661306,1.2138233184814453
3.776973568753368,0.798787952166581,0.33453762376711077,15.226061790478965,5.669515320356065e-07,19.99991557947044,5.0,20.213004018791736,0.20178608443023904,3.0544813425417505,2.1110694335441527,1.454609441795913,0.7356948852539062
3.3508836984240262,1.1179718997420411,0.09063039652448374,52.28659833356889,0.00016100254453320714,19.99998314962285,4.21,21.72592648001588,0.008016059171142897,0.7029145355334171,0.8232570274905328,0.46322851806047644,1.215761661529541
4.25886123015157,0.709482123446298,0.1339333296799344,17.129658178624688,6.694198646965519e-06,19.99996353472777,5.0,7.882322427140109,0.046299989473965075,1.6819250246317758,1.4984285439403298,0.9873735262534723,0.6742148399353027
0.6834881369964376,1.2226965920576596,0.3549039628290271,13.48092570567595,1.2082216759322081e-07,18.934036506426555,5.0,17.136525178331752,0.1707686285129737,3.067323500151655,2.1637023601779872,1.5225501236731882,0.6531331539154053
0.5746452301753526,1.072976810768634,0.15192309883907207,42.80713276830295,0.891613039890262,19.99998554349181,5.0,24.54156874199185,0.0007709981193781967,1.1208598857171703,1.0546757006439662,0.5894787104767718,0.7905914783477783
3.403277556842524,0.4312962151094837,0.36092198214610965,13.351549013252829,5.474651566762718e-08,19.724212587920604,5.0,17.264978102104344,0.17184180461839094,3.19830884366762,2.2292387244797602,1.5846738881382532,0.6341774463653564
2.2403090583524183,1.8797869785997956,0.11188442486569697,14.406427462535596,4.881145004361128e-08,16.68761151889135,5.0,4.18549949195548,0.027443953966261425,1.4524290506363866,1.4360978178340684,0.9658765583825539,0.8207409381866455
2.0347985797261634,0.3155996903571192,0.46611212822535325,13.460432065480344,9.409588733604559e-09,19.1904335786707,5.0,18.52310785323621,0.1839519086466459,3.5076943419179423,2.365952070464917,1.7119422089943803,0.6114668846130371
4.448027090214414,0.5900890926587956,0.34699282071538057,13.655947310560425,2.9896816876448467e-07,19.480475761071645,5.0,18.38562874433949,0.18312115432680254,3.1768775044576314,2.2082540130651576,1.5605080142988335,0.7371847629547119
4.177499900905471,1.1548815420389784,0.28834276026020295,14.820261787784247,0.0064906972313591976,19.999999740734438,5.0,16.861838032908196,0.16842296500278842,2.8495708491312715,2.040525304116193,1.4038118431278432,2.2110190391540527
1.5883353090520327,0.27689525883120847,0.453747091078997,14.992317957294542,4.871339338939673e-06,19.99998453369298,5.0,22.42892619861985,0.2233385024704908,3.377268805601208,2.2719697795965828,1.6071607668792407,0.6529977321624756
4.551881257234987,1.3028927688192091,0.2025634059719153,12.868817987401798,1.3917884084240665e-07,19.970149176230933,5.0,8.156174245419056,0.08138326811177654,2.4685543218886106,1.943723630255662,1.355549637234854,0.8510758876800537
2.071443085756974,1.4793157898534548,0.4536996169786597,15.457260176686411,1.9780525824994793e-07,19.37080149382952,5.0,22.55045903787021,0.22460050415807298,3.358924246675355,2.260591334425001,1.5951501907463044,0.7724771499633789
4.491888909193028,1.5817635371294854,0.3389142407694295,14.904825834231957,0.001558391392443266,19.999995219893897,5.0,18.247665733026054,0.1819802833020716,3.045403646637361,2.138248586492256,1.492878487955868,1.5676791667938232
0.8786298424777197,0.40709455677976614,0.4543493848371857,16.648627568697634,3.079228484951298e-05,19.99999197798475,5.0,26.551655368343585,0.2648902039304335,3.393715696949928,2.217679685546853,1.5293933325052012,0.7713215351104736
3.2289307684681545,0.11747439807159633,0.09566219428971445,43.51072406923076,2.9291329731024576e-05,19.99999971039817,4.63,20.46596346709524,0.0076479435080905045,0.8064549966083453,0.89615375459277,0.5116001326671891,1.2645843029022217
3.485757960986251,0.10961700930781551,0.1223636231378744,37.053864947908444,0.0015914287735702133,19.999999239276136,5.0,21.739723251201394,0.024123465669674826,1.2069466175218357,1.098392088625654,0.6230789850204629,1.430755853652954
2.9693020521496374,1.4146008756161172,0.34338256677617024,15.073099490978475,0.003693366437227747,19.999999202538966,5.0,18.665347138089096,0.18625327254503254,3.0144612400795023,2.1136003251137288,1.4662837371157673,1.2879741191864014
1.509211892572519,1.453140520560318,0.15676208937356004,42.52572775976449,4.2561485192188064e-05,19.999645529499205,5.0,23.985172556417766,0.021044436128860977,1.2648371757372527,1.1093169939754237,0.6163981772587404,1.0675711631774902
1.9642986417167048,1.518333669724246,0.3423348045712466,12.371030441188935,4.2278469604299684e-07,18.560191778661846,5.0,13.822651491215442,0.1374302001144989,3.148029560295421,2.2293172070301104,1.5941836907803595,0.6277573108673096
4.3215053472238,1.3494644953706525,0.30573887150096224,15.002715493525812,0.0029929896656960323,19.99997115467478,5.0,17.679142367879884,0.17651749203893874,2.9198822324469287,2.0709133390667516,1.429201129902078,1.6569468975067139
0.9215364552264161,0.7986600258129236,0.16934106545677646,10.10897637572279,0.006640449720563825,13.353590887854924,5.0,13.074311048109276,0.1292376839544629,2.4920002793733085,1.8788302585190717,1.270796398307393,0.8978655338287354
1.597953395205876,1.9487200540296465,0.2268939761000422,12.823318077627306,1.1096090628103721e-07,19.194788575647426,5.0,8.008174012096614,0.07991929033264578,2.444622733254992,1.932940657688132,1.346752110354124,0.8085029125213623
4.51420949829701,1.2991633893947996,0.4076650865937418,14.19420006944765,1.7441043287745278e-07,19.492194641020117,5.0,18.734638859635332,0.18635883873612236,3.3294940363987973,2.28156735993508,1.6300576640529718,0.5776164531707764
2.7618669189733644,1.1961173807900825,0.27163296221848876,13.157480823190063,6.185126651557035e-08,18.94734203467786,5.0,14.047855631113858,0.14018117012692088,2.788837038156088,2.048869471910314,1.4272740733354283,0.9181151390075684
1.3785934450912003,1.4726590189968602,0.17634756309838512,10.160376423176539,5.5831637092570854e-08,12.898284753865891,5.0,13.790323064666389,0.13760800631730374,2.577187129270958,1.9202110091371134,1.3053116564881193,1.4279637336730957
0.6094218489415423,1.326397362223619,0.12969980573317202,50.58295773377819,3.0131260833120836e-05,19.99999586560852,4.49,22.645192876749597,0.011813418452705227,0.8151281362814836,0.8859599289125291,0.4947092950547167,1.2151005268096924
4.732063629588114,1.912464296304916,0.46168897559920186,16.28761721613663,1.5000850926231212e-07,19.999999426467397,5.0,22.66246215632366,0.22567182150353893,3.383305964809283,2.2726491706187337,1.606847827078993,0.9707307815551758
2.1657141511494995,0.12936757140484811,0.4677433531644764,14.51083706310191,2.1666824458341615e-07,18.99835483367945,5.0,23.31475190521366,0.2319986422451823,3.486755612403056,2.320724850145867,1.6527984957827488,0.6583435535430908
2.4268286674279143,1.9366441561829721,0.48362898969016377,14.266961771216195,7.035484408743223e-06,19.99989991581168,5.0,15.970098582194092,0.1584769848210421,3.4718668227166787,2.362825921293293,1.7142041601665172,0.7100794315338135
4.338542549603121,0.6594528949322127,0.22329397787086636,14.9405147260358,0.0001444290046518114,19.999999015463324,5.0,13.63060410084158,0.13456337007860797,2.5245782903196647,1.886815115105054,1.2739917608648308,1.482713222503662
4.330115021825856,0.7021518097969275,0.12627173600874164,15.12866378133015,1.8291255406764588e-06,19.999973801558717,5.0,5.205685668423654,0.042402763689948,1.688711735118115,1.554583581362599,1.049855430057418,0.8977649211883545
3.0056056810625758,1.8786940709054838,0.36321340850373784,13.872337512087043,1.410522769500723e-07,18.601222835923835,5.0,18.126486688087162,0.18054766494809438,3.1606421486884906,2.202388716927734,1.555806278200846,0.5872006416320801
3.0652752654021422,0.2846353381644602,0.3267532520146264,13.584811939288244,1.2148547837465825e-06,19.999854093702865,5.0,17.00272068093256,0.16947795819200961,3.036522645447127,2.1487493218498983,1.5087942707992026,0.6144099235534668
4.955242325469185,0.3661596289493957,0.28324834356368156,14.240127432605497,0.006039418287259195,20.0,5.0,17.540474066735,0.17512169120273868,2.91765737914403,2.0720955034546837,1.4312463457180424,1.6830079555511475
4.4481788236758,1.5074603737329884,0.36365708344787057,15.224485097107781,6.864799291055713e-07,19.999879815557293,5.0,19.76408630619222,0.19706572362142372,3.1322532510387613,2.167628404902008,1.514555086816414,0.790724515914917
3.6611783779419915,0.7830331873175348,0.18211632991902205,13.507390327343774,3.3498713533821563e-06,19.99990819804152,5.0,7.725811051547193,0.07709133312538796,2.2133177627533973,1.8123206248671244,1.2456453675351964,0.6008408069610596
4.142125199653311,1.6392154498904434,0.4401825433610467,13.612093616408227,3.88154868348324e-08,18.514598464813922,5.0,17.728741839136685,0.1760613486887388,3.471723061308344,2.3541303990033744,1.7024032385030694,0.726050615310669
4.609582486504121,1.0715505578357818,0.27568233260923986,12.564606940574908,1.1846796523037597e-07,19.380289904265396,5.0,12.750136889396169,0.12695877133495803,2.9322534717706197,2.1351094900431127,1.5110478427968321,0.676285982131958
4.092328305350488,1.3349314684777538,0.3658850947659665,15.275200460442461,7.452589160957964e-09,19.99999950376293,5.0,20.22611997290298,0.20170644817721728,3.1382221131996437,2.1645120130584434,1.5091204404567282,1.0971760749816895
4.081067012462455,1.7910101494533759,0.20209782058319115,12.831988009700844,4.104638057304014e-08,19.367547720521742,5.0,7.989045706648312,0.07972893604329223,2.4428582563233783,1.9322258553225227,1.3462079263656836,0.755878210067749
